date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:30:55	1487/1487	---M--	200	added ('OK')	image/png	etag:%2255092d26-5cf%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/patterns/04.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/patterns/04.png	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:30:56	1648/1648	---M--	200	added ('OK')	image/png	etag:%2255092d26-670%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/patterns/05.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/patterns/05.png	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:30:56	1428/1428	---M--	200	added ('OK')	image/png	etag:%2255092d26-594%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/patterns/06.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/patterns/06.png	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:30:57	1858/1858	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-742%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/01-thumb.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/01-thumb.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:30:59	1523/1523	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-5f3%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/02-thumb.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/02-thumb.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:31:41	269136/269136	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-41b50%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/02.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/02.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:31:42	1507/1507	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-5e3%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/03-thumb.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/03-thumb.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:31:47	339750/339750	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-52f26%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/01.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/01.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:31:48	1745/1745	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-6d1%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/04-thumb.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/04-thumb.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:26	534659/534659	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-82883%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/03.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/03.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:27	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-617%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/05-thumb.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/05-thumb.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:53	436330/436330	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-6a86a%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/04.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/04.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:54	1737/1737	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-6c9%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/06-thumb.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/06-thumb.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:57	20285/20285	---M--	200	added ('OK')	image/png	etag:%2255092d26-4f3d%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/hands.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/hands.png	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:58	425110/425110	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-67c96%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/05.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/05.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:58	1593/1593	---M--	200	added ('OK')	image/png	etag:%2255092d26-639%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/block-quote-shadow.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/block-quote-shadow.png	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:58	1936/1936	---M--	200	added ('OK')	image/png	etag:%2255092d26-790%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/spica-left.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/spica-left.png	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:32:58	1918/1918	---M--	200	added ('OK')	image/png	etag:%2255092d26-77e%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/spica-right.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/spica-right.png	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:33:00	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:02:47%20GMT	http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/feed/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:00	2526/2526	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:02:48%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fduis-fermentum-nisi-quis-national%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed8c51.json	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:03	62972/62972	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:02:49%20GMT	http://revive.stylemixthemes.com/blog/events-4-columns/discussion-meeting-love-one-another/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/events-4-columns/discussion-meeting-love-one-another/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:03	2653/2653	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:02:49%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fduis-fermentum-nisi-quis-national%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed26fd	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:02:51%20GMT	http://revive.stylemixthemes.com/?p=354	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexca25.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:08	269687/269687	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-41d77%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/06.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/06.jpg	(from http://revive.stylemixthemes.com/wp-content/themes/revive/style.css?ver=3.1)
18:33:10	2747/2747	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:02:57%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fduis-fermentum-nisi-quis-national%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login27b3.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:14	48633/48633	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:00%20GMT	http://revive.stylemixthemes.com/blog/tag/bad-boy/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/bad-boy/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:17	48658/48658	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:03%20GMT	http://revive.stylemixthemes.com/blog/tag/bible-2/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/bible-2/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:19	48553/48553	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:06%20GMT	http://revive.stylemixthemes.com/blog/tag/church-2/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/church-2/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:21	2215/2215	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:03:08%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhomes%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed2535.json	(from http://revive.stylemixthemes.com/homes/)
18:33:22	129716/129716	---M--	200	added ('OK')	image/jpeg	etag:%2255092d26-1fab4%22	http://revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/header-bg.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/themes/revive/images/backgrounds/header-bg.jpg	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:24	48554/48554	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:10%20GMT	http://revive.stylemixthemes.com/blog/tag/forgive/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/forgive/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:24	2308/2308	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:03:11%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhomes%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed1e22	(from http://revive.stylemixthemes.com/homes/)
18:33:26	48644/48644	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:12%20GMT	http://revive.stylemixthemes.com/blog/tag/god/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/god/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:27	48623/48623	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:13%20GMT	http://revive.stylemixthemes.com/blog/tag/music/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/music/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:28	48613/48613	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:15%20GMT	http://revive.stylemixthemes.com/blog/tag/rap/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/rap/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:29	48613/48613	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:16%20GMT	http://revive.stylemixthemes.com/blog/tag/sex/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/sex/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:30	2249/2249	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:03:17%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhome-parallax%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed4a3d.json	(from http://revive.stylemixthemes.com/home-parallax/)
18:33:30	48539/48539	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:17%20GMT	http://revive.stylemixthemes.com/blog/tag/taxi/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/taxi/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:31	48654/48654	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:19%20GMT	http://revive.stylemixthemes.com/blog/tag/theme/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/theme/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:32	2342/2342	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:03:19%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhome-parallax%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed3801	(from http://revive.stylemixthemes.com/home-parallax/)
18:33:33	48674/48674	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:20%20GMT	http://revive.stylemixthemes.com/blog/tag/wordpress/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/tag/wordpress/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:34	58921/58921	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:21%20GMT	http://revive.stylemixthemes.com/blog/2014/05/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/2014/05/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:37	244140/244140	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-3b9ac%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/1351690069_1-1.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/1351690069_1-1.jpg	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:38	52708/52708	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:03:24%20GMT	http://revive.stylemixthemes.com/blog/2014/02/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/2014/02/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/duis-fermentum-nisi-quis-national/)
18:33:39	705/705	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/homes/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/homes/feed/index.html	(from http://revive.stylemixthemes.com/homes/)
18:33:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:03:27%20GMT	http://revive.stylemixthemes.com/?p=469	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexa040.html	(from http://revive.stylemixthemes.com/homes/)
18:33:43	722/722	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/home-parallax/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/home-parallax/feed/index.html	(from http://revive.stylemixthemes.com/home-parallax/)
18:33:43	2213766/2213766	---M--	200	added ('OK')	video/mp4	etag:%22556ecc45-21c786%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/forest_edit1.mp4	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/forest_edit1.mp4	(from http://revive.stylemixthemes.com/)
18:33:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:03:32%20GMT	http://revive.stylemixthemes.com/?p=463	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexbbbc.html	(from http://revive.stylemixthemes.com/home-parallax/)
18:34:41	454117/454117	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-6ede5%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Untitled-1.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Untitled-1.jpg	(from http://revive.stylemixthemes.com/home-parallax/)
18:34:47	445391/445391	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-6cbcf%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/q1q1.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/q1q1.jpg	(from http://revive.stylemixthemes.com/home-parallax/)
18:34:54	36422/36422	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-8e46%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/655105-1680x1050-480x270.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/655105-1680x1050-480x270.jpg	(from http://revive.stylemixthemes.com/home-parallax/)
18:34:57	58281/58281	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:04:43%20GMT	http://revive.stylemixthemes.com/blog/2014/05/07/were-talking-about-love-2/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/2014/05/07/were-talking-about-love-2/index.html	(from http://revive.stylemixthemes.com/home-parallax/)
18:34:58	464032/464032	---M--	200	added ('OK')	image/png	etag:%22556ecc44-714a0%22	http://revive.stylemixthemes.com/wp-content/uploads/2015/03/q2q2.png	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2015/03/q2q2.png	(from http://revive.stylemixthemes.com/home-parallax/)
18:34:59	2237/2237	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:04:46%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhome-short%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed0ed4.json	(from http://revive.stylemixthemes.com/home-short/)
18:34:59	716/716	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/home-short/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/home-short/feed/index.html	(from http://revive.stylemixthemes.com/home-short/)
18:34:59	118303/118303	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-1ce1f%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/04/q7.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/04/q7.jpg	(from http://revive.stylemixthemes.com/home-parallax/)
18:35:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:04:47%20GMT	http://revive.stylemixthemes.com/?p=465	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index6b92.html	(from http://revive.stylemixthemes.com/home-short/)
18:35:00	2330/2330	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:04:48%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhome-short%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed560f	(from http://revive.stylemixthemes.com/home-short/)
18:35:02	2253/2253	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:04:49%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhome-portfolio%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedbc1a.json	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:02	724/724	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/home-portfolio/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/home-portfolio/feed/index.html	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:04:50%20GMT	http://revive.stylemixthemes.com/?p=467	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index7ab1.html	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:03	2346/2346	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:04:51%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fhome-portfolio%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed83a1	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:06	64668/64668	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:04:53%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/vestibulum-rhoncus-enim-feugiat-lectus/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/vestibulum-rhoncus-enim-feugiat-lectus/index.html	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:07	19895/19895	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-4db7%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Prayer-480x270.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Prayer-480x270.jpg	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:08	30181/30181	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-75e5%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/411125_342376345793062_108862152477817_1100654_1335039276_o-480x270.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/411125_342376345793062_108862152477817_1100654_1335039276_o-480x270.jpg	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:10	63474/63474	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:04:56%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/praesent-eu-diam-commodo-blandit/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/praesent-eu-diam-commodo-blandit/index.html	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:10	27357/27357	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-6add%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/19-480x270.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/19-480x270.jpg	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:13	61153/61153	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:04:59%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/aliquam-id-enim-sem/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/aliquam-id-enim-sem/index.html	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:14	40357/40357	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-9da5%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/img2-480x270.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/img2-480x270.jpg	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:15	61210/61210	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:05:02%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit-2/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit-2/index.html	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:18	63544/63544	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:05:04%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/index.html	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:18	37134/37134	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-910e%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Charitable-Planning-480x270.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Charitable-Planning-480x270.jpg	(from http://revive.stylemixthemes.com/home-portfolio/)
18:35:20	35670/35670	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-8b56%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/1434840-480x270.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/1434840-480x270.jpg	(from http://revive.stylemixthemes.com/home-portfolio/)
